lid	vid	mscrape_id	title	price	description	cid	ships_from	ships_to	product_class	listing_available	return_policy
57	363	0	5 ATM HACKING TUTORIALS	0.0421	5 ATM HACKING TUTORIALS<br />admin logins and manuals 	3	Worldwide	Worldwide	Digital	True	
57	363	1	5 ATM HACKING TUTORIALS	0.0425	5 ATM HACKING TUTORIALS<br />admin logins and manuals <br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	2	5 ATM HACKING TUTORIALS	0.0431	5 ATM HACKING TUTORIALS<br />admin logins and manuals <br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	3	5 ATM HACKING TUTORIALS	0.0511	5 ATM HACKING TUTORIALS<br />admin logins and manuals <br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	4	5 ATM HACKING TUTORIALS	0.0534	5 ATM HACKING TUTORIALS<br />admin logins and manuals <br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	5	5 ATM HACKING TUTORIALS	0.0557	5 ATM HACKING TUTORIALS<br />admin logins and manuals <br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	6	5 ATM HACKING TUTORIALS	0.0557	5 ATM HACKING TUTORIALS<br />admin logins and manuals <br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	7	5 ATM HACKING TUTORIALS	0.0631		3			Digital		
57	363	8	5 ATM HACKING TUTORIALS	0.0976	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	9	5 ATM HACKING TUTORIALS	0.0702		3			Digital		
57	363	10	5 ATM HACKING TUTORIALS	0.0701	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	11	5 ATM HACKING TUTORIALS	0.0715	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	12	5 ATM HACKING TUTORIALS	0.0775		3			Digital		
57	363	13	5 ATM HACKING TUTORIALS	0.0332		3			Digital		
57	363	15	5 ATM HACKING TUTORIALS	0.0289	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	16	5 ATM HACKING TUTORIALS	0.0258		3			Digital		
57	363	17	5 ATM HACKING TUTORIALS	0.0242	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	18	5 ATM HACKING TUTORIALS	0.0239	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	19	5 ATM HACKING TUTORIALS	0.0227		3			Digital		
57	363	20	5 ATM HACKING TUTORIALS	0.0222		3			Digital		
57	363	21	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0222	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	22	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0249		3			Digital		
57	363	24	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0255	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	26	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0242	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	27	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0239		3			Digital		
57	363	28	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0248		3			Digital		
57	363	29	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0252		3			Digital		
57	363	30	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0256		3			Digital		
57	363	31	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0253		3			Digital		
57	363	33	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0255		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to obtain refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE SIGNED DELIVERIES.<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services or customs.<br /><br /><br />
57	363	34	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0290		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to obtain refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE SIGNED DELIVERIES.<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
57	363	35	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0287	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	36	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0300		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to obtain refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE SIGNED DELIVERIES.<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
57	363	37	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0291		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to discuss about refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE TRACKED DELIVERIES ONLY<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
57	363	38	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0311	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	39	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0313		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to discuss about refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE TRACKED DELIVERIES ONLY<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
57	363	40	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0312		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to discuss about refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE TRACKED DELIVERIES ONLY<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
57	363	41	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0355		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to discuss about refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE TRACKED DELIVERIES ONLY<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
57	363	42	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0376		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to discuss about refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE TRACKED DELIVERIES ONLY<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
57	363	43	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0366	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	44	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0397		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to discuss about refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE TRACKED DELIVERIES ONLY<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
57	363	45	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0431		3			Digital		
57	363	48	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0419	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	52	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0377		3			Digital		
57	363	60	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0289		3			Digital		
57	363	76	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0274	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	81	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0284	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	82	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0304	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	84	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0299		3			Digital		
57	363	86	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0315		3			Digital		
57	363	95	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0455		3			Digital		
57	363	96	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0475	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	97	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0409		3			Digital		
57	363	98	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0434	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	99	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0439		3			Digital		
57	363	101	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0412		3			Digital		
57	363	112	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0367	Admin logins and manuals <br />If an ATM dispenses $20 bills You could use this hack to set it to think it is giving you $1 bills. Insert prepaid Visa And withdraw $100. you get 100 $20 bills.<br /><br />Mini-Bank 1500&trade; <br />Diebold <br />Hyosung<br />Mandrake ecash2000<br />Triton	3	Worldwide	Worldwide	Digital	True	
57	363	113	★ ★ ★ 5 ATM HACKING TUTORIALS ★ ★ ★	0.0349		3	Worldwide		Digital	True	I OFFER FULL ESCROW ON ALL THE DIGITAL DEALS AND FULL ESCROW WITH ALL THE TRACKED DELIVERIES ONLY<br /><br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br />I offer refund if you give me a reasonable claim.<br />I do not give refund if you allready released bad feedback before contacting me.<br />Full escrow on all my deals, included guides and ebooks, if one of my tutorials does not work i&#039;ll refund you<br />I will not refund rude customers. <br />I do not send emails to customers,  i will send all the tutorials and ebooks by PM<br /><br />i do not offer refunds/replacements with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br />I do not support illegal activities, all my tutorials are for security studies only<br /><br />my email:  daztsbce@maskr.me<br /><br />use this service to send me self destructing safe messages:  https://onetimesecret.com/<br /><br />if you are afraid to download my ebooks, you can read it online without downloading, use this service :<br />http://view.samurajdata.se/<br /><br />with your delivery address it&#039;s better if you give me your phone number, it will help courrier if somethings goes bad<br /> <br /><br /><br />
58	363	0	Amazon Stealth Complete Guide to a New Amazon Identity	0.0060	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	1	Amazon Stealth Complete Guide to a New Amazon Identity	0.0060	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	2	Amazon Stealth Complete Guide to a New Amazon Identity	0.0061	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	3	Amazon Stealth Complete Guide to a New Amazon Identity	0.0069	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	4	Amazon Stealth Complete Guide to a New Amazon Identity	0.0076	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	5	Amazon Stealth Complete Guide to a New Amazon Identity	0.0080	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	6	Amazon Stealth Complete Guide to a New Amazon Identity	0.0080	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	7	Amazon Stealth Complete Guide to a New Amazon Identity	0.0086		3			Digital		
58	363	8	Amazon Stealth Complete Guide to a New Amazon Identity	0.0112	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	9	Amazon Stealth Complete Guide to a New Amazon Identity	0.0096	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	10	Amazon Stealth Complete Guide to a New Amazon Identity	0.0100	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	11	Amazon Stealth Complete Guide to a New Amazon Identity	0.0102	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	12	Amazon Stealth Complete Guide to a New Amazon Identity	0.0112	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	13	Amazon Stealth Complete Guide to a New Amazon Identity	0.0110		3			Digital		
58	363	15	Amazon Stealth Complete Guide to a New Amazon Identity	0.0096	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	16	Amazon Stealth Complete Guide to a New Amazon Identity	0.0086		3			Digital		
58	363	17	Amazon Stealth Complete Guide to a New Amazon Identity	0.0087	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	18	Amazon Stealth Complete Guide to a New Amazon Identity	0.0080	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	19	Amazon Stealth Complete Guide to a New Amazon Identity	0.0079		3			Digital		
58	363	20	Amazon Stealth Complete Guide to a New Amazon Identity	0.0074		3			Digital		
58	363	21	Amazon Stealth Complete Guide to a New Amazon Identity	0.0074	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	22	Amazon Stealth Complete Guide to a New Amazon Identity	0.0083		3			Digital		
58	363	24	Amazon Stealth Complete Guide to a New Amazon Identity	0.0085		3			Digital		
58	363	25	Amazon Stealth Complete Guide to a New Amazon Identity	0.0079		3			Digital		
58	363	26	Amazon Stealth Complete Guide to a New Amazon Identity	0.0080		3			Digital		
58	363	27	Amazon Stealth Complete Guide to a New Amazon Identity	0.0079	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	28	Amazon Stealth Complete Guide to a New Amazon Identity	0.0084		3			Digital		
58	363	30	Amazon Stealth Complete Guide to a New Amazon Identity	0.0085		3			Digital		
58	363	31	Amazon Stealth Complete Guide to a New Amazon Identity	0.0085		3			Digital		
58	363	33	Amazon Stealth Complete Guide to a New Amazon Identity	0.0085	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	34	Amazon Stealth Complete Guide to a New Amazon Identity	0.0090		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to obtain refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE SIGNED DELIVERIES.<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
58	363	35	Amazon Stealth Complete Guide to a New Amazon Identity	0.0094	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	36	Amazon Stealth Complete Guide to a New Amazon Identity	0.0099		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to obtain refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE SIGNED DELIVERIES.<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
58	363	37	Amazon Stealth Complete Guide to a New Amazon Identity	0.0097		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to discuss about refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE TRACKED DELIVERIES ONLY<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
58	363	38	Amazon Stealth Complete Guide to a New Amazon Identity	0.0103	Amazon Stealth Complete Guide to a New Amazon Identity	3	Worldwide	Worldwide	Digital	True	
58	363	39	★ ★ ★  Amazon Stealth Complete Guide to a New Amazon Identity ★ ★ ★ 	0.0147		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to discuss about refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE TRACKED DELIVERIES ONLY<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
58	363	40	★ ★ ★  Amazon Stealth Complete Guide to a New Amazon Identity ★ ★ ★ 	0.0146		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to discuss about refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE TRACKED DELIVERIES ONLY<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
58	363	41	★ ★ ★  Amazon Stealth Complete Guide to a New Amazon Identity ★ ★ ★ 	0.0154		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to discuss about refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE TRACKED DELIVERIES ONLY<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
58	363	42	★ ★ ★  Amazon Stealth Complete Guide to a New Amazon Identity ★ ★ ★ 	0.0170	★ ★ ★  Amazon Stealth Complete Guide to a New Amazon Identity ★ ★ ★ <br /><br />You will have an immediate account hold, all your listings will be blocked forever, and your money will be held by Amazon for at least 90 days before you can have it sent to your bank account. Not only will Amazon close your current account, but they will store and track all of your computer information.<br /><br />This includes your IP address, cookies, flash objects, and computer hardware*(more about this later). Not only will they track these things on your computer, but they will also store your Name, credit card number, bank account number, email address, physical address, phone number, and any other information you may have given to Amazon. Sounds easy right?	3	Worldwide	Worldwide	Digital	True	
58	363	43	★ ★ ★  Amazon Stealth Complete Guide to a New Amazon Identity ★ ★ ★ 	0.0170	★ ★ ★  Amazon Stealth Complete Guide to a New Amazon Identity ★ ★ ★ <br /><br />You will have an immediate account hold, all your listings will be blocked forever, and your money will be held by Amazon for at least 90 days before you can have it sent to your bank account. Not only will Amazon close your current account, but they will store and track all of your computer information.<br /><br />This includes your IP address, cookies, flash objects, and computer hardware*(more about this later). Not only will they track these things on your computer, but they will also store your Name, credit card number, bank account number, email address, physical address, phone number, and any other information you may have given to Amazon. Sounds easy right?	3	Worldwide	Worldwide	Digital	True	
58	363	44	★ ★ ★  Amazon Stealth Complete Guide to a New Amazon Identity ★ ★ ★ 	0.0183		3	Worldwide		Digital	True	I OFFER FULL ESCROW.<br />Contact me before releasing any bad on neutral feedback, i will fix any trouble.<br /><br />I offer refund if you give me a reasonable claim.<br />Open dispute to discuss about refund<br />I do not give refund if you allready released bad feedback before contacting me.<br /><br />FULL ESCROW WITH ALL THE TRACKED DELIVERIES ONLY<br /><br />i do not offer escrow with :<br />- unsigned or untraceable delivery option.<br />- delivery seized, stolen,rejected or lost by postal services , customs or customers<br />- remember that customs may charge import taxes , if you reject to pay the delivery is lost and i will not refund<br /><br /><br /><br />
